Index,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
1985,FY,4.148694187026116,-0.1,,,,,,,,1488144599.8314998,,-12.537022744999998,0.3021920194601482,0.0,0.0,0.0,0.0,,,0.0,0.0,-0.07976375414959018,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,TXN
2022,FY,39.35886019590382,11.519145146927874,8.09973285841496,6.085485307212823,5.682991985752449,16.04007123775601,5.007123775601068,16.04007123775601,14.222617987533393,134468020000.0,147177020000.0,10.394868583797155,3.042262895927602,14.78320360598065,19.676327187591454,7.465054127574531,7.465054127574531,3.3297968325791856,8.556803488372092,16.180411169744943,21.535999414691247,0.09620131240126836,0.05082249296152349,1.7210348081940818,0.6324927571714204,0.7388953488372093,1.7465026125063206,32.36734693877551,0.7004466348375173,0.02388672042616527,0.24829931972789115,0.0,0.1853846153846154,0.2527849185946872,-0.2486807387862797,-0.051176470588235295,-1.2837684449489215,0.04595022624434389,64.47695671309577,0.42694088510821576,0.3532110091743119,-15.330587711487087,8858000000.0,5623000000.0,-10277000000.0,0.8594903680675068,4611000000.0,3273000000.0,4784500000.0,46.59943438914027,74.35148913335122,124.19989267507377,7.832713095870991,4.909114857744996,2.9388109131051885,0.718148004219175,-2.014247551202137,QCOM
2021,FY,29.67816091954023,7.995579133510168,9.315649867374006,7.646330680813439,10.976127320954909,8.797524314765694,1.101679929266136,8.797524314765694,14.415561450044208,150965880000.0,159594880000.0,16.694225367687714,4.497583268783887,14.328576309794984,17.456739130434784,15.17245025125628,15.17245025125628,4.754658881010546,12.855004430124849,15.147577828397875,18.4545420906568,0.059900952453627275,0.05728446719218939,3.144723618090452,0.7587293889427741,0.6950463149416028,1.6797757509831812,17.511627906976745,1.16510007740794,0.019925032066848484,0.3326329757823731,0.0,0.21378776142525172,0.2110572259941804,-0.1791951404707669,-0.05624739319549544,-1.1934260429835648,0.04954418161234583,39.782901997566746,0.33422103861517977,0.27793828374723384,-12.889257294429708,8124000000.0,1246000000.0,-11215000000.0,1.5824120603015075,3791000000.0,2499000000.0,2913000000.0,38.91839957099446,70.37932968728089,82.61253681110642,9.378597373568036,5.186181818181818,4.4182156133829,0.9088442211055276,-1.669319186560566,QCOM
2020,FY,20.73215859030837,4.579735682819384,5.122466960352423,3.8828193832599123,9.880176211453744,5.354185022026432,-1.6731277533039648,5.354185022026432,14.38590308370044,134463450000.0,143482450000.0,25.868305117352826,5.7143109090136415,23.127528379772958,30.511334240980254,22.126616751686687,22.126616751686687,6.097592537503719,18.600265750583354,24.678783969728247,32.557851145904245,0.038657345174469344,0.03277470569139792,4.857166364982722,0.8292689779176265,1.169172932330827,2.1354935424354244,10.390365448504985,1.1185071181223547,0.021433333742366417,0.5544440169295883,0.0,0.2539203603756747,0.22408271056919707,-0.2420020639834881,-0.059793463941183976,-1.0100502512562817,0.0515065233096766,23.48865522864835,0.2323378649431692,0.1882105872981389,-12.3363436123348,9847000000.0,-1899000000.0,-10998000000.0,2.5877900279743296,3237000000.0,1808000000.0,1999000000.0,62.092346266627004,88.65694219340897,102.46029173419771,5.8783412440669505,4.116992882562276,3.5623556581986144,0.8553562613131479,-1.239647577092511,QCOM
2019,FY,20.0603305785124,3.624793388429752,6.021487603305785,5.288429752066117,10.132231404958675,4.05702479338843,-2.9297520661157024,4.05702479338843,13.685950413223141,92298800000.0,96392800000.0,21.043958048335615,3.8025295595929633,12.667965962119133,14.423941240818882,18.801955591770216,18.801955591770216,3.971194331149837,10.137007045956462,13.229865495470765,15.063728707610565,0.047519577719320284,0.06932917871088247,5.7135872886534935,0.8510483357101678,0.4305394889052477,1.876329043088976,12.228070175438594,1.6611947104423164,0.03215643106952636,0.6766985864113088,0.0,0.2223870143781156,0.2565160663895379,-0.12174032390886633,-0.0365426605693569,-0.6331192005710207,0.042722366415358634,18.1901683492711,0.3191657647156773,0.1789984899808187,-10.937809917355374,7830000000.0,-3545000000.0,-11283000000.0,3.245671216133632,2687500000.0,1596500000.0,1546500000.0,37.157129320644344,58.06721711826957,59.42551459472032,9.823148522865235,6.2858187134502925,6.142142857142857,0.8934609900183337,-0.7330578512396694,QCOM
2018,FY,15.537935748462065,-3.3246753246753253,2.6623376623376624,2.1264524948735475,8.262474367737525,0.6343130553656869,-5.8270676691729335,0.6343130553656869,11.714285714285715,106213799999.99997,110806799999.99997,-21.83671875,4.672435333450641,27.269268292682924,34.141369334619085,114.45452586206896,114.45452586206896,4.874485307056132,38.9890218156228,28.448472400513477,35.617743490838954,-0.04579442595971522,0.02928997926823068,34.22198275862069,0.9716086397846172,1.616115411681914,1.5471698113207548,0.9661458333333334,-0.80078125,0.032632294485274035,-0.7125822368421053,0.0,0.24744853070561326,0.2892063880560485,-0.2012836970474968,-0.03448882632412458,-0.5022421524663677,0.038843920464543366,6.888389628505965,0.034592074592074584,-0.2093573795893772,-11.377648667122353,6148000000.0,-8525000000.0,-14374000000.0,17.64008620689655,3268000000.0,1898000000.0,1864000000.0,46.62854126341721,65.02586880124953,60.322627879734476,7.827823691460055,5.613150684931507,6.0507974010632015,-5.241379310344827,-0.5358851674641149,QCOM
2017,FY,15.092078537576167,1.6696005416384565,3.177386594448206,2.7102234258632363,25.25930941096818,20.81651997291808,13.802301963439405,20.81651997291808,15.157075152335816,76242740000.0,63106740000.0,30.91757502027575,3.4203373558835404,16.24605582782868,19.046400199850112,2.479761269758668,2.479761269758668,2.8310412274011933,12.682222668810288,13.446993394417216,15.76486135398451,0.03234406318555708,0.05250335966414638,1.1299030768230014,0.5304950676480469,-2.639871382636656,3.9967910516182266,5.291497975708502,1.9038539553752536,0.04265324147584413,1.318734793187348,0.0,0.24606343367278274,0.15820175304645268,-0.14702748774770935,-0.030954196761024632,-0.4722792607802875,0.0410030954196761,27.964149244895054,0.04789387859799557,0.044733882378550964,4.27183480027082,32686000000.0,20386000000.0,8853000000.0,0.7120601053795615,2925500000.0,1914500000.0,1795500000.0,59.471535597326266,73.46966911764707,75.85529003267973,6.137389867841411,4.968036529680365,4.811793611793612,0.0802055551941716,-0.4671631685849695,QCOM
2016,FY,15.871967654986525,3.8443396226415096,4.986522911051213,4.623315363881401,12.566037735849054,21.41374663072776,15.221698113207545,21.41374663072776,8.122641509433961,92468040000.0,98279040000.0,16.208245398773006,3.9257892502335068,12.49568108108108,13.477341495408833,2.9098130782302225,2.9098130782302225,4.172498938609153,11.479855157107814,13.280951351351352,14.324302579798866,0.061696992820438286,0.07419860959527205,0.6479640002517465,0.393265723180351,0.6787758439434646,3.1433456435508136,21.868686868686872,1.297790249035426,0.032335496675391845,0.5241016652059597,0.0,0.21868897002632248,0.17530892492217193,-0.07283783783783784,-0.022883586651948715,-0.3774509803921569,0.0400356627324446,43.037641425135504,0.14417954182205647,0.13212135247799908,0.33642183288409705,15670000000.0,22589000000.0,2390000000.0,0.3699729372521871,2091500000.0,1579000000.0,1524000000.0,34.38630381251592,69.563032105857,58.25623140834958,10.614691302388463,5.247039827771798,6.265424164524423,0.17952671659638744,-0.3632075471698113,QCOM
2015,FY,15.624845488257108,3.257725587144623,3.402966625463536,2.7886279357231154,10.705191594561187,19.419653893695923,13.716316440049445,19.419653893695923,6.843634116192829,85009720000.0,88418720000.0,16.12781635363309,3.3625932518492148,15.439469669451508,18.84080673758865,2.7055065083861107,2.7055065083861107,3.4974376013607062,11.324118852459016,16.05861242281148,19.596347517730496,0.06200467428901073,0.05307628351205016,0.6168486044365233,0.3815654775966612,0.4366034836065574,3.6227868852459015,55.53846153846154,1.045178435839028,0.033878478837478826,0.5463858850313034,0.0,0.21715913136347453,0.18153004173556966,-0.18053033054849252,-0.03931806494996242,-0.8187808896210873,0.04058383766464934,37.7284750038639,0.12922856631465904,0.12678292242934455,0.09765142150803463,15999000000.0,22193000000.0,2717000000.0,0.3490977371821393,2188000000.0,1741500000.0,1475000000.0,28.355682132827024,45.72171902100597,52.47446521487762,12.872199592668025,7.983076923076923,6.955764075067023,0.16775404983927947,-0.6143386897404203,QCOM
2014,FY,15.737967914438505,4.733808674985147,5.280451574569222,4.57635175282234,10.436720142602496,23.273321449792036,19.0718954248366,23.273321449792036,0.0029708853238265003,125922059999.99997,118015059999.99997,15.805455001882764,4.754108053007135,14.169242714076741,16.349267722669435,3.214839796778064,3.214839796778064,4.455584248876806,11.384821531931312,13.279516147181274,15.322651259413135,0.06326929530854243,0.06116481893641194,0.2401899461308688,0.19368386379544614,-0.7627821724869767,3.727423914851156,1510.0,1.2175640498698452,0.020536512823884873,0.3245889293335007,0.0,0.20678068486427306,0.14550994359122166,-0.13334083492742207,-0.04473892853097746,-1.0304347826086957,0.0399818779023672,49.78812757005154,0.17739244848570287,0.1919481520743989,6.354723707664884,16400000000.0,32098000000.0,13005000000.0,0.0,2277000000.0,1868500000.0,1380000000.0,33.23819232076112,74.5643833052592,49.800673778775966,10.981343283582088,4.895098488318827,7.329218106995884,0.20340064847200592,-0.7040998217468806,QCOM
2013,FY,14.499125364431489,3.9959183673469383,5.1183673469387765,4.5072886297376105,8.726530612244899,21.042565597667643,17.234985422740525,21.042565597667643,0.013411078717201166,115453799999.99997,109328799999.99997,16.847191011235953,4.643038687364271,13.152631578947366,14.935808538162998,3.199229660829084,3.199229660829084,4.396718410681252,11.829560701146937,12.454864433811801,14.143441138421734,0.059357076163798865,0.06695318820168761,0.2612779871425405,0.20715792248879514,-0.6627353386712833,3.751198925762517,314.3478260869565,1.2823959094229365,0.01779932752321708,0.2998686706551875,0.0,0.1997506635566637,0.14344406362597767,-0.11938938254727728,-0.042145902034907104,-1.0304818092428711,0.044438188691385834,43.49595870050476,0.1793911123241446,0.17577654089824812,4.544897959183674,14342000000.0,29558000000.0,10126000000.0,0.0,1800500000.0,1426000000.0,1166000000.0,31.44172766025899,57.76069246435846,48.39409368635438,11.608776844070961,6.319176319176319,7.542242703533026,0.18989691864331634,-0.6110787172011661,QCOM
2012,FY,11.247647058823528,3.5935294117647056,3.5282352941176467,2.772941176470588,7.278823529411764,19.719411764705878,15.7,19.719411764705878,0.052941176470588235,105247000000.0,101440000000.0,17.228187919463085,5.504262329376079,17.54701567189063,22.32647433177768,3.1395459833547115,3.1395459833547115,5.305161863919251,12.112238805970149,16.912304101367127,21.5188799321171,0.0580444098169069,0.044789875245850236,0.2824031262118545,0.22010136706035524,-0.4545671641791045,2.9507732930969444,63.13333333333333,0.9899323320679979,0.015040808764145297,0.2591258798494025,0.0,0.2047487056116312,0.15937412815028365,-0.21407135711903968,-0.0671512996182208,-1.431438127090301,0.05412896815020135,39.92995665639164,0.15067621320604613,0.1689576015709268,2.656617647058824,10343000000.0,26690000000.0,6178000000.0,0.0,1226000000.0,1133500000.0,897500000.0,27.85079232257727,66.76578354002254,52.98055242390078,13.105551747772449,5.4668721109399065,6.889320388349515,0.18223309369686486,-0.7552941176470588,QCOM
2011,FY,9.021109770808204,2.569360675512666,2.9553679131483714,2.597708082026538,7.0277442702050665,16.25512665862485,12.328709288299155,16.25512665862485,0.6682750301568154,83861640000.0,79393640000.0,19.68583098591549,5.606848967038845,17.114620408163265,19.471009983747386,3.111633705613892,3.111633705613892,5.308125961088454,12.089788335617481,16.202783673469387,18.43362897608544,0.050797957206656114,0.05135840415236335,0.3506363400244889,0.2594585689967602,-0.6803715547434139,2.7024012100586123,44.087719298245624,1.155115511551155,0.016050246572807306,0.315962441314554,0.0,0.2002406899779368,0.17931469990664986,-0.1210204081632653,-0.03964698803235943,-0.5589066918001885,0.05509126161663435,30.65483440296712,0.16143641794880031,0.14251781472684086,2.007991556091677,9004000000.0,20441000000.0,4843000000.0,0.03688174835813143,861500000.0,866500000.0,646500000.0,24.232466403690577,72.52101701865902,57.25343448841501,15.062437059415913,5.033023735810113,6.375163398692812,0.15806463582056324,-0.3576598311218335,QCOM
2010,FY,6.689592209373098,1.9762629336579427,2.4808277541083386,1.573950091296409,6.256238587948874,12.695069993913572,9.950091296409008,12.695069993913572,0.6962872793670115,73261370000.0,70800370000.0,22.5627871881737,6.6655782003457364,17.973839548577036,28.32999613302397,3.512387093681082,3.512387093681082,6.441667728141207,14.880279529213956,17.370061334641807,27.37833333333333,0.044320765500290266,0.035298275202879766,0.465720586825199,0.3177417244537485,-0.5172341319882303,2.2189100219458666,56.60344827586207,1.2553125962426857,0.016065765627915504,0.3624884508777333,0.0,0.2319170230188336,0.14752060709145626,-0.36555446516192347,-0.13556546265126013,-2.2372372372372373,0.05568192157219543,23.759164885496343,0.1307759719566603,0.1245875220627734,0.8377967133292757,6665000000.0,16348000000.0,2419000000.0,0.052066353437529966,715000000.0,700000000.0,490500000.0,24.24256209626057,79.28916690361103,54.79670173443275,15.056164383561645,4.603403141361255,6.660984848484849,0.15567168472528525,-0.9068776628119294,QCOM
2009,FY,6.2898550724637685,0.961352657004831,4.3309178743961345,3.871376811594203,6.684178743961352,12.268115942028984,9.516304347826088,12.268115942028984,0.014492753623188406,76126320000.0,73579320000.0,47.81804020100502,7.308594470046081,10.614378137200225,11.874328497894243,3.747111636148848,3.747111636148848,7.064066820276498,26.902859232175498,10.259247071946458,11.477042583060365,0.02091260946279815,0.08421528848366767,0.3509056900964757,0.2597558753871379,-0.9312614259597808,4.468538926413082,92.75,4.5050251256281415,0.014357714913843203,0.6865577889447236,0.0,0.23425499231950844,0.1660411732556021,-0.10610708310094813,-0.07306067588325653,-1.1984251968503936,0.0,16.290017857250493,0.0903702500811952,0.0695560992659909,2.8330314009661834,9757000000.0,15759000000.0,5441000000.0,0.0,2369000000.0,603000000.0,487000000.0,24.52956989247312,72.97705124174787,51.97893744105627,14.88,5.001572327044026,7.022075055187638,0.07836188226028745,-0.4595410628019324,QCOM
2008,FY,6.827205882352941,1.9362745098039216,2.180147058823529,1.3241421568627452,3.928308823529412,10.995098039215684,8.163602941176471,10.995098039215684,0.10600490196078433,65084160000.000015,63417160000.000015,20.596253164556966,5.841335487345182,18.292344013490727,30.11761221656641,3.627070887204637,3.627070887204637,5.69172141446778,14.810172816440918,17.82382237211917,29.34621008792227,0.04855252030601608,0.033203163411804036,0.36886981720909495,0.26947034157065497,-0.3893040635217188,5.116979484941075,0.0,1.1259493670886076,0.015088156626742972,0.3107594936708861,0.0,0.2047208759648178,0.18812848593412854,-0.3926363125351321,-0.12538143959791778,-3.0635964912280698,0.0,21.88639717925016,0.1674748563218391,0.15845953264466955,1.887867647058824,9432000000.0,13323000000.0,5104000000.0,0.009641105662059741,2376500000.0,602500000.0,495000000.0,132.28056004308024,60.940246045694195,55.70152314001172,2.7592867756315007,5.989473684210527,6.552783109404991,0.1761034329023629,-0.8560049019607843,QCOM
2007,FY,5.343975903614457,1.9897590361445785,2.2957831325301203,1.8030120481927712,3.964457831325301,9.539156626506024,8.740963855421686,9.539156626506024,0.0,69869400000.0,67458400000.0,21.153315168029067,7.876158268515388,18.333613224875364,23.344269963247577,4.412339753710137,4.412339753710137,7.604373802277082,16.826739835370418,17.700970873786407,22.538723688606748,0.04727391390222328,0.042837064580488735,0.1679823176507736,0.1438226547715599,-0.601396857071589,3.906554472984943,0.0,1.1537995761429003,0.012337303597855427,0.26097487132909475,0.0,0.20617743208206515,0.07164098404974317,-0.21464182629231174,-0.09221057377973173,-2.135770234986945,0.0,20.665527325300648,0.17755743055983247,0.19237041351193945,2.8263554216867472,6563000000.0,14510000000.0,6161000000.0,0.0,707500000.0,527500000.0,359500000.0,29.418893022207193,86.45095113763522,63.85117493472585,12.406993006993007,4.2220472440944885,5.7164179104477615,0.20858856962425007,-0.4927710843373494,QCOM
2006,FY,4.536467751657625,1.4888487040385774,1.9608197709463533,1.5479204339963837,3.448462929475588,8.080771549125979,7.339361060880048,8.080771549125979,0.0,64153530000.0,62546530000.0,25.973089068825914,8.524253255381343,19.721343375345835,24.98190420560748,4.785434133969866,4.785434133969866,8.310726813712463,18.2457788798133,19.227337841992007,24.356125389408103,0.03850138877782719,0.04002897424350616,0.13441742503356707,0.1184902682798527,-0.4687864644107351,4.957102672292546,0.0,1.317004048582996,0.010880149541264523,0.2825910931174089,0.0,0.20435822482062185,0.08087848500789058,-0.21057485398094067,-0.09101780494286474,-2.5183823529411766,0.0,16.45291890797285,0.195125489627158,0.17670625268278722,2.7540687160940327,5627000000.0,12176000000.0,5247000000.0,0.0,622000000.0,398000000.0,213500000.0,33.94897688014882,70.25664527956003,41.81943171402383,10.751428571428573,5.1952380952380945,8.728,0.1842458600626585,-0.4128993369499699,QCOM
2005,FY,3.4633699633699635,1.3083028083028083,1.6398046398046398,1.2881562881562882,3.9975579975579976,6.788156288156288,6.439560439560441,6.788156288156288,0.0,72727200000.0,70657200000.0,33.93709752683154,12.81988365943945,27.076396128071483,34.4678672985782,6.540804029139311,6.540804029139311,12.454997355896351,23.481954137587238,26.30573343261355,33.48682464454976,0.029466279466279468,0.02901252901252901,0.12231315765806278,0.10898309159387773,-0.6879361914257228,7.281308411214953,0.0,1.253383107792814,0.007205007205007205,0.2445170321978535,0.0,0.17821258593336858,0.04575687154419425,-0.2144452717795979,-0.10153358011634056,-2.88,0.0,14.135829955731213,0.2091331405031116,0.1799630500503863,3.4703907203907205,6721000000.0,10548000000.0,6431000000.0,0.0,562500000.0,331000000.0,165500000.0,35.000881367882954,83.42857142857143,39.27355623100304,10.428308823529411,4.375,9.293785310734462,0.19273315945678568,-0.3516483516483517,QCOM
2004,FY,3.01980198019802,1.0643564356435644,1.5272277227722773,1.3217821782178218,3.701732673267327,5.98019801980198,5.759900990099009,5.98019801980198,0.0,63088640000.0,61874640000.0,36.67944186046511,12.927999999999999,25.562658022690435,29.535880149812733,6.5282119205298015,6.5282119205298015,12.679229508196721,25.04032375556455,25.070761750405183,28.967528089887644,0.02726322837201753,0.033857125466645016,0.11961920529801325,0.10683918669131237,-0.4912990692027519,8.083892617449665,0.0,1.430724637681159,0.004882019964291512,0.17906976744186046,0.0,0.14754098360655735,0.03290203327171904,-0.13452188006482982,-0.0680327868852459,-2.03680981595092,0.0,11.967201034409866,0.2144872053193633,0.1643730886850153,3.3036819306930694,6333000000.0,9308000000.0,6071000000.0,0.0,535294000.0,240532500.0,132175500.0,43.45594262295082,70.34366576819407,37.87735849056604,8.399311531841652,5.188811188811188,9.636363636363637,0.17798013245033112,-0.20544554455445546,QCOM
2003,FY,2.5143784210966253,0.523971422998888,1.1283660044630983,0.9771038240293014,2.888283860149496,4.811744382499184,4.592380057397167,4.811744382499184,0.14306674637088296,21877624169.929398,20058457169.929398,26.440101674837717,5.509853879814063,12.2778049356352,14.178490921947873,2.879175741169445,2.879175741169445,5.051698813472047,13.693265801496132,11.256881575865428,12.9995218257304,0.0378213371604267,0.07052936772361511,0.1610584199241647,0.13871610970031406,-1.2418870034358678,7.360491560278247,0.0,2.153487680692641,0.006160449551247363,0.16288291249768866,0.0,0.1317841776481148,0.03927078643585513,-0.1340541808557684,-0.06015887631099905,-1.329309826705399,0.0,7.531757590503862,0.16348848810753466,0.097621960053667,2.3807726454116462,5140562000.0,7252158000.0,4724950000.0,0.029732823483149207,,,,45.005288825266284,49.787681803465205,28.165588263882235,8.110157928707402,7.331130648758108,12.959076039184058,0.10889427645089103,-0.15126218043379694,QCOM
2002,FY,1.9714692296017444,0.2332877581279747,0.6278267761682321,0.5359987910030912,,,,,,14090995782.53828,,39.17680525176277,4.635866961842595,14.55731009687136,17.05128672155399,0.0,0.0,,,,,0.025525307476545828,0.05864660047830478,0.0,0.0,,0.0,0.0,2.6912118372873444,0.0,0.0,0.0,0.14859979733908854,0.0,-0.1462632507099932,-0.04657845214438932,-0.359100789586488,0.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.09182798516514093,QCOM
2001,FY,1.7724179166076917,-0.3629401470166105,0.4573540713971075,0.3818278262732996,1.5101009432926482,3.2341372463685687,2.851079872322807,3.2341372463685687,0.0,22413479874.62217,21024877874.62217,-40.845131281168364,8.363906623372975,32.41326333187586,38.824666334006885,4.5837071289245435,4.5837071289245435,7.845730171969764,-168.96816608901457,30.40513596651608,36.419327688588545,-0.024482722141746426,0.025756821485522743,0.17412335640509918,0.14814882481404207,11.159614565502164,5.8633829121152266,0.0,-1.2601363479807488,0.0,0.0,0.0,0.15477355281354555,0.1017978877468122,-0.16513736259763326,-0.042611984688329586,-0.3570577622408235,0.0,5.139110873735877,0.001326025459688826,-0.10630254778735808,1.2405310270659249,2533769000.0,4310656000.0,2203327000.0,0.0,631698000.0,109644500.0,90614500.0,71.9028422418805,37.53060806509111,33.80339444480404,5.076294463745165,9.725395319120947,10.797732180298967,-0.11222162801660183,-0.07552624512380797,QCOM
2000,FY,2.228637558299231,0.4672380978939076,0.5661644857467529,0.4524020328915722,1.2356251002154195,3.8457121743434577,3.305287191249364,3.8457121743434577,0.0,33818587620.089912,33101716620.089912,50.459612898161794,10.578953703442183,41.642763091901,52.11438463330392,6.130633932588839,6.130633932588839,10.354705866556321,22.97697952384582,40.76003878786413,51.0096876706115,0.01981782939988486,0.019188560069093592,0.0906419995330227,0.08246948448799618,-0.4976035073130337,5.780267757514932,0.0,1.2117258594681375,0.0,0.0,0.0,0.106484337364473,0.13554947054106378,-0.20093533896802407,-0.05104573977564925,-0.6692120307412177,0.0,6.358413554592277,0.1292574135316774,0.12787484726628592,1.301361186829428,2257687000.0,4741137000.0,2229969000.0,0.0,822755500.0,409032000.0,171653500.0,83.97678601592854,27.331855019036283,20.674232079420246,4.3464392639504865,13.35438080385624,17.65482744886723,0.12149585738919078,-0.11376245285518087,QCOM
1999,FY,3.310256897456248,0.1688876296425833,0.1532111341287884,0.001678123192402373,1.3573216952070921,2.4144081504997383,3.0123034342673427,2.4144081504997383,0.09743707878771574,18616375539.903557,18072253539.903557,92.67457295139636,4.728209754936964,102.15699428700373,9326.841452857492,6.482577914865144,6.482577914865144,4.590012986035237,38.85545196328554,99.17113552377205,9054.235240432641,0.010790446269706093,0.00010721743315295952,0.3315199242275194,0.2099348394138855,-1.1698655171301722,3.3983525354955693,0.0,0.9071779528970176,0.0,0.0,0.0,0.09680214786837373,0.0,-0.989046989293926,-0.0457768129877868,-1.1376515663167728,0.0,3.028973846762592,0.11073716446275636,0.04429574747240874,1.2391462169924266,2101861000.0,3582906000.0,2026194000.0,0.04035650673542834,789213500.0,682818000.0,322238500.0,84.36143787911459,103.5788580773515,37.88560854574837,4.326621370809557,3.523885151614843,9.634265200181435,0.06994990867953567,-0.15153301093638602,QCOM
1998,FY,3.0235954366140194,0.09801959452624888,-0.022277755299625737,-0.3126968845281274,0.2739440486684103,0.8648432871407309,1.4957136973830614,0.8648432871407309,0.14262477782755084,2195584925.3106217,2177659925.3106217,20.229839358996628,0.6558154663444585,-89.0089968504732,-6.3413508397831,2.292809206920896,2.292809206920896,0.6504613157950047,7.494544872113813,-88.28231748127548,-6.289579344864937,0.049431929846505636,-0.15769510712550389,0.9509093605236446,0.3547677515951335,-0.061689943076615975,1.7436527984628103,0.0,-0.2272785906460767,0.0,0.0,0.0,0.10438965670710032,0.0,13.036283293469006,-0.0960509219294656,-2.266272939982522,0.0,1.3810723143707428,0.14400594859427074,0.04228443148883417,0.07885541450515153,655611000.0,1656126000.0,626633000.0,0.1649140138429985,612646500.0,534792000.0,305846000.0,72.87309543082617,103.30690122006563,60.463572668026345,5.008707230592002,3.5331618283900745,6.036692571972598,0.11333798386793595,-0.2904191292285017,QCOM
1997,FY,1.8089577868286624,0.07933004279994478,-0.024698847162777853,-0.16545112522435454,0.6015049012839984,0.8837653596576004,1.4532807538312853,0.8837653596576004,0.10438267982880023,3055807293.0356164,2927937293.0356164,33.23914213496221,1.4576694864852335,-106.76055245905798,-15.937410909864587,2.9836681641624963,2.9836681641624963,1.3966734290238658,14.492443241840975,-102.29316609145151,-15.270511286420096,0.030085012300848805,-0.0627454487843469,0.5765618867032879,0.2595978335414212,-0.6329195374990101,2.7306697352144047,0.0,-0.3113429199208128,0.0,0.0,0.0,0.11253860849613498,0.0,5.698738776508403,-0.07780849231884715,-1.742718861514135,0.0,1.2559680472256392,0.057085804726095674,0.04041623437142807,0.5495049099130195,982117000.0,1684178000.0,959093000.0,0.118111304870833,387141500.0,319478000.0,198328000.0,96.95940115390209,98.380335782599,54.13808641072565,3.764462194033576,3.7100910166293537,6.7420188669189365,0.08976369342047964,-0.1407522780615767,QCOM
1996,FY,0.7244815848691144,0.018692853277124218,-0.06213148374967955,-0.2549349132651608,0.09800395932435127,0.7520757968496311,0.7520757968496311,0.7520757968496311,0.08349474463782151,1974876462.5450113,1958576462.5450113,94.0417363116672,2.4264362483659063,-28.29335906224945,-6.895518374808002,2.337408524730751,2.337408524730751,2.4064092180181977,23.48413024634306,-28.059834706948585,-6.8386049669867734,0.010633576529104728,-0.14502172942550445,0.40288791572967214,0.2871846789842234,-0.1954436450839329,2.3042944785276074,0.0,-3.323809523809524,0.0,0.0,0.0,0.19941024695908588,0.0,3.103151862464183,-0.26612605971249537,-3.813380281690141,0.0,0.5624188446213327,-0.008611660654020714,0.01771703366236396,0.016467513601276098,425200000.0,844900000.0,410800000.0,0.11101905550952776,150050000.0,162800000.0,107750000.0,97.49477822828358,175.07201001878522,130.65643915675224,3.743790248390064,2.0848563968668405,2.793586005830904,0.024855012427506214,-0.19280342951548124,QCOM
1995,FY,0.4480463575417142,0.0349999999942053,0.04369205297289866,-0.07162251654443336,0.5801655628178534,0.9266887415684292,0.9266887415684292,0.9266887415684292,0.039983443701989495,1637455906.0602448,1171355906.0602448,54.22039424040546,4.2355300208490565,43.43384366207546,-26.49605025987451,2.047843804477545,2.047843804477545,3.0298911175898726,16.54457494435374,31.070448436611272,-18.953979062463507,0.018443244723860608,-0.03774147430246972,0.1764632316158079,0.14999468480918465,-6.583333333333332,6.71047619047619,0.0,1.2483443708609272,0.0,0.0,0.0,0.2074495602690119,0.0,-2.6392572944297084,-0.2573719606828764,-3.220064724919094,0.0,0.8542642353887441,0.024530333851860715,0.03210375252471564,0.5140190396499968,599600000.0,799600000.0,563500000.0,0.04314657328664332,,,,78.07941024314536,191.8102029621503,88.09654415798136,4.674727932285369,1.9029227557411277,4.1431818181818185,0.03776888444222111,-0.11531456951733204,QCOM
1994,FY,0.3573684210526316,0.02,0.034868421052631576,-0.05552631578947369,,,,,,795633468.528,,52.34430714,2.9294310328718702,30.023904472754715,-18.85387366180095,0.0,0.0,,,,,0.0191042742685542,-0.05303949829822285,0.0,0.0,,0.0,0.0,1.743421052631579,0.0,0.0,0.0,0.18262150220913104,0.0,-2.59245283018868,-0.2529455081001473,-3.654255319148936,0.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.09039473684210526,QCOM
